wr,L,R,T,B,max_margin,pred_style,S_frame,S_side,S_top_bottom,S_hybrid,sample_id
0.5464527606964111,0.04209432005882263,0.011131823062896729,0.09765008091926575,0.0010000000474974513,T,top-bottom,0.019150694832205772,0.07672932744026184,0.1802927702665329,0.1176169291138649,58
0.6301889419555664,0.0010000000474974513,0.0010000000474974513,0.17775611579418182,0.15725046396255493,T,top-bottom,0.04246778413653374,0.03450065851211548,0.1943606436252594,0.08188754320144653,59
0.4969925284385681,0.0010000000474974513,0.0010000000474974513,0.15598164498806,0.0010000000474974513,T,top-bottom,0.006190404295921326,0.016698164865374565,0.28016695380210876,0.06839790940284729,60
0.8810581564903259,0.18874813616275787,0.07142448425292969,0.17455147206783295,0.1871224045753479,L,side,0.13104665279388428,0.31877443194389343,0.22319641709327698,0.26673829555511475,61
0.5892761945724487,0.04205310344696045,0.02331620454788208,0.0929240882396698,0.0010000000474974513,T,top-bottom,0.02285892143845558,0.06643503159284592,0.1730002909898758,0.10720671713352203,62
0.6575839519500732,0.039253026247024536,0.0010000000474974513,0.12496959418058395,0.08783406019210815,T,top-bottom,0.03972566872835159,0.09113581478595734,0.15870331227779388,0.12026452273130417,63
0.6111763119697571,0.0010000000474974513,0.0010000000474974513,0.11424040794372559,0.034721314907073975,T,top-bottom,0.014608405530452728,0.01589617133140564,0.17805568873882294,0.05320153757929802,64
0.6475464105606079,0.040795326232910156,0.0010000000474974513,0.14354221522808075,0.08800536394119263,T,top-bottom,0.041718170046806335,0.09578634798526764,0.1921512335538864,0.13566674292087555,65
0.5443987846374512,0.07070174813270569,0.04106450080871582,0.11252348124980927,0.0010000000474974513,T,top-bottom,0.035921722650527954,0.10576388984918594,0.21291889250278473,0.15006375312805176,66
0.6159820556640625,0.008708357810974121,0.011697649955749512,0.08464067429304123,0.05285072326660156,T,top-bottom,0.023787444457411766,0.027838222682476044,0.11211323738098145,0.05586620792746544,67
0.886124849319458,0.05438041687011719,0.018247783184051514,0.17771552503108978,0.12968355417251587,T,top-bottom,0.06379568576812744,0.11402643471956253,0.2234039306640625,0.15960562229156494,68
0.6341378688812256,0.37618204951286316,0.0010000000474974513,0.11696316301822662,0.014422714710235596,L,side,0.05183295160531998,0.6894662976264954,0.2367137372493744,0.4039877951145172,69
0.835649847984314,0.4644816815853119,0.06905728578567505,0.030428677797317505,0.5620319843292236,B,top-bottom,0.16414597630500793,0.8400672674179077,1.0,0.9165518283843994,70
0.5925400257110596,0.0010000000474974513,0.017790913581848145,0.10141007602214813,0.07396155595779419,T,top-bottom,0.028157765045762062,0.04876080900430679,0.125247985124588,0.07814852893352509,71
0.7539917826652527,0.0010000000474974513,0.0010000000474974513,0.1005849689245224,0.13564693927764893,B,top-bottom,0.029629627242684364,0.024623190984129906,0.16389651596546173,0.06352680921554565,72
