idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
49,improved_hybrid,1,0.16859982907772064,0.0,0.0,0.0,0.2467585012316703,0.023751255124807358,0.18151737749576569,0.0,0.0,0.0
50,improved_hybrid,1,0.1156759113073349,0.0,0.0,0.0,0.10453986003994942,0.010453986003994942,0.12137652188539505,0.0,0.0,0.0
51,improved_hybrid,1,0.15123359858989716,0.0,0.0,0.0,0.699221531674266,0.02321834024041891,0.1551310122013092,0.0,0.0,0.0
52,improved_hybrid,1,0.1644006371498108,0.0,0.0,0.0,0.40599311068654054,0.022172385826706886,0.14704395830631256,0.0,0.0,0.0
53,improved_hybrid,1,0.14867962896823883,0.0,0.0,0.0,0.16470668837428093,0.016470668837428093,0.15175746381282806,0.0,0.0,0.0
54,improved_hybrid,1,0.13780230283737183,0.0,0.0,0.0,0.2222860246431084,0.017965360428206623,0.1668221801519394,0.0,0.0,0.0
55,improved_hybrid,1,0.16708515584468842,0.0,0.0,0.0,0.3957388579845428,0.01721332222223282,0.14968299865722656,0.0,0.0,0.0
56,improved_hybrid,1,0.17406122386455536,0.0,0.0,0.0,0.09684699587523937,0.009684699587523937,0.1143440306186676,0.0,0.0,0.0
57,improved_hybrid,1,0.15744654834270477,0.0,0.0,0.0,0.11016555391252056,0.01080875750631094,0.09464868903160095,0.0,0.0,0.0
58,improved_hybrid,1,0.12134264409542084,0.0,0.0,0.0,0.6346904821693898,0.017027685418725014,0.19749604165554047,0.0,0.0,0.0
59,improved_hybrid,1,0.13511714339256287,0.0,0.0,0.0,0.5046182740479709,0.013864529319107533,0.14965219795703888,0.0,0.0,0.0
60,improved_hybrid,1,0.13111335039138794,0.0,0.0,0.0,0.15212150057777762,0.015212150057777762,0.14300328493118286,0.0,0.0,0.0
61,improved_hybrid,1,0.14266550540924072,0.0,0.0,0.0,0.10617542341351524,0.010558472946286201,0.10589943081140518,0.0,0.0,0.0
62,improved_hybrid,1,0.17598918080329895,0.0,0.0,0.0,0.21274051889777199,0.012921994552016258,0.13250192999839783,0.0,0.0,0.0
