idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
60,improved_right,1,0.22446374595165253,0.0,0.0,0.0,0.2342788130044937,0.02342788130044937,0.1800116002559662,0.0,0.0,0.0
61,improved_right,1,0.16002026200294495,0.0,0.0,0.0,0.1111889909952879,0.01111889909952879,0.09747155010700226,0.0,0.0,0.0
62,improved_right,1,0.14317941665649414,0.0,0.0,0.0,0.15546917915344238,0.015546917915344238,0.15712390840053558,0.0,0.0,0.0
63,improved_right,1,0.16175074875354767,0.0,0.0,0.0,0.11623869650065899,0.011623869650065899,0.12895996868610382,0.0,0.0,0.0
64,improved_right,1,0.17258502542972565,0.0,0.0,0.0,0.09506427682936192,0.009506427682936192,0.10830306261777878,0.0,0.0,0.0
65,improved_right,1,0.15685983002185822,0.0,0.0,0.0,0.125303715467453,0.0125303715467453,0.1176614761352539,0.0,0.0,0.0
66,improved_right,1,0.1728643774986267,0.0,0.0,0.0,0.2694545267149806,0.02694545267149806,0.16846898198127747,0.0,0.0,0.0
67,improved_right,1,0.12820565700531006,0.0,0.0,0.0,0.16550200060009956,0.016550200060009956,0.19801516830921173,0.0,0.0,0.0
68,improved_right,1,0.1623937338590622,0.0,0.0,0.0,0.28691729065030813,0.028691729065030813,0.21880801022052765,0.0,0.0,0.0
69,improved_right,1,0.16002225875854492,0.0,0.0,0.0,0.11118699796497822,0.011118699796497822,0.11358223110437393,0.0,0.0,0.0
70,improved_right,1,0.16528350114822388,0.0,0.0,0.0,0.29317588545382023,0.029317588545382023,0.20318001508712769,0.0,0.0,0.0
71,improved_right,1,0.1345573365688324,0.0,0.0,0.0,0.23527987310662857,0.01985810906626284,0.18396538496017456,0.0,0.0,0.0
72,improved_right,1,0.17855532467365265,0.0,0.0,0.0,0.15473071485757828,0.015473071485757828,0.16768814623355865,0.0,0.0,0.0
73,improved_right,1,0.17528168857097626,0.0,0.0,0.0,0.2599182166159153,0.02599182166159153,0.19693049788475037,0.0,0.0,0.0
74,improved_right,1,0.16828316450119019,0.0,0.0,0.0,0.12673389166593552,0.012673389166593552,0.15009398758411407,0.0,0.0,0.0
75,improved_right,1,0.16861334443092346,0.0,0.0,0.0,0.16994081437587738,0.016994081437587738,0.16892528533935547,0.0,0.0,0.0
76,improved_right,1,0.20099222660064697,0.0,0.0,0.0,0.3479698214679955,0.03339795861393213,0.33139902353286743,0.0,0.0,0.0
77,improved_right,1,0.1760229766368866,0.0,0.0,0.0,0.6359624952077867,0.02621106058359146,0.23047912120819092,0.0,0.0,0.0
78,improved_right,1,0.17474649846553802,0.0,0.0,0.0,0.5945313187316059,0.04727963777258992,0.24155904352664948,0.0,0.0,0.0
79,improved_right,1,0.21812811493873596,0.0,0.0,0.0,0.15594269149005413,0.015594269149005413,0.1063602939248085,0.0,0.0,0.0
80,improved_right,1,0.12946759164333344,0.0,0.0,0.0,0.11954417452216148,0.011954417452216148,0.11783503741025925,0.0,0.0,0.0
81,improved_right,1,0.14500541985034943,0.0,0.0,0.0,0.15200444273650637,0.013875680975615978,0.1508963406085968,0.0,0.0,0.0
82,improved_right,1,0.1770763248205185,0.0,0.0,0.0,0.34740978851914406,0.034740978851914406,0.22407269477844238,0.0,0.0,0.0
83,improved_right,1,0.13331545889377594,0.0,0.0,0.0,0.15880659222602844,0.015880659222602844,0.17681072652339935,0.0,0.0,0.0
84,improved_right,1,0.2045048177242279,0.0,0.0,0.0,0.13835509307682514,0.013835509307682514,0.11596513539552689,0.0,0.0,0.0
85,improved_right,1,0.174244686961174,0.0,0.0,0.0,0.301652355119586,0.0301652355119586,0.19323867559432983,0.0,0.0,0.0
86,improved_right,1,0.15391691029071808,0.0,0.0,0.0,0.41824468653649083,0.02856918005272746,0.20375706255435944,0.0,0.0,0.0
87,improved_right,1,0.18363095819950104,0.0,0.0,0.0,0.2467401186004281,0.02467401186004281,0.19261899590492249,0.0,0.0,0.0
88,improved_right,1,0.14108668267726898,0.0,0.0,0.0,0.30478823008015743,0.01720645767636597,0.19372344017028809,0.0,0.0,0.0
89,improved_right,1,0.16594932973384857,0.0,0.0,0.0,0.27254790998995304,0.027254790998995304,0.2150835245847702,0.0,0.0,0.0
90,improved_right,1,0.13520003855228424,0.0,0.0,0.0,0.11921364590525618,0.008934659883379936,0.09351978451013565,0.0,0.0,0.0
91,improved_right,1,0.14617684483528137,0.0,0.0,0.0,0.1366846263408661,0.013668462634086609,0.12419307976961136,0.0,0.0,0.0
